2004,-1.8019872038612732,39.95123778011392
1012,-5.5422829412256736,41.98018303907466
2728,-1.7418740042164842,41.151854393667016
0800,-8.269045148152115,36.17404745513313
0494,2.2862946750046156,36.348208438828514
4168,-5.16582560262027,36.05406810692977
0533,-2.8207236911622644,43.91177366270962
1838,-8.211997396546558,35.50986513366613
4366,-8.446461129121836,35.78559278695071
4447,-8.966190738819122,38.61523104434072
4332,-10.329038324062386,40.803434973658476
0184,-5.063360542265986,36.8363740916361
3373,-9.689008013268102,37.06977060383778
2169,-3.4227541067100855,40.60339065530098
3300,-2.0247712172893344,43.10484351041395
4873,-3.263684462981301,38.60857642054077
4843,-5.794433490750439,41.8977017708987
2265,-6.937788655071758,42.812133296855826
3903,-4.058159610791659,35.049776077811316
4624,-3.018434285626542,40.704984644604394
3208,-10.879288715001437,38.13989216088609
2044,-6.3389644585603,39.2722576162498
2250,-10.29793269422514,43.344957657829035
1043,-5.677488310433549,43.070182725797636
0562,-6.868489137826318,35.23163991484377
1124,-6.566905630210316,37.11347877704902
1595,-6.040864786310683,40.428558352136065
1140,-8.424274147846335,42.1672723939076
2013,-6.5796300159512935,37.996231930703026
3775,-2.7112733916677563,42.52878079353416
3691,2.7068059553182877,40.9017684223682
0292,-8.310424797797062,40.344534961114675
3252,-5.604364063913508,35.5521659286944
1003,-0.9968343943726623,41.169522426550735
4938,-10.336405599795073,40.95853875584778
4495,-3.216945831498883,37.564310774513615
1822,-1.4916521402213032,36.61637436068555
2838,3.1434445262035275,39.29064936491677
0535,-5.2342878373457165,41.34154277929179
4385,2.1960641503208898,42.43948569532267
2583,1.856781323285123,40.6552826106128
4602,-3.8639382935841464,35.34377292440335
2887,-0.18151210055331823,36.88196610431391
3980,1.829518233368745,37.92443120056953
0556,-4.835456746232827,36.94128834749534
0121,-3.8630873129236605,43.47202484034168
1954,-10.212689068259133,36.26875163141185
2828,-6.211882549081427,37.25515743927794
1226,-0.15309537246695903,41.35590917569385
0364,-5.967221132999834,39.63756300935535
4649,4.842537134700056,42.00393864302861
0965,-7.97691446847543,42.1002303008605
2348,-3.08846246408873,40.56990570110731
0529,1.6551037195226748,38.27617554091468
1324,-2.2540653208803096,43.6409989252275
